customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
11476,69,Florida,family premium,annual,annual,credit,many,12/31/2021,0.5978444478,0.6405996335,0.37,11,10,10,26,10,3,1,1
11477,41,Virginia,basic,monthly,annual,credit,many,1/24/2020,14.03905953,1.809262307,0.58,185,134,27,67,11,11,55,0
11478,30,Wisconsin,family premium,annual,annual,debit,none,10/4/2014,5.176136223,1.294165585,0.40,64,51,16,79,14,7,0,0
11479,66,North Carolina,family premium,annual,annual,credit,none,11/13/2018,26.49448334,3.810244308,0.01,423,380,43,50,20,20,2,0
11480,84,California,premium,monthly,monthly,credit,many,8/15/2013,29.1914235,0.5547733354,0.01,498,258,52,35,12,12,124,0
11481,67,Utah,family premium,annual,annual,venmo,none,8/20/2015,8.023549029,0.9439669561,0.31,104,82,15,56,6,3,2,0
11482,20,Alabama,family premium,annual,annual,debit,few,8/2/2013,24.7095961,2.147800462,0.03,357,250,37,112,10,10,2,1
11483,72,Wisconsin,student,monthly,monthly,debit,some,6/13/2017,17.84854915,1.842825063,0.35,231,213,25,42,14,14,202,1
11484,28,Idaho,premium,monthly,annual,debit,few,6/16/2016,8.807915799,1.350351354,0.70,157,99,19,97,8,8,245,1
11485,56,Vermont,basic,annual,annual,credit,some,8/20/2017,30.39641481,0.5684791696,0.32,438,249,48,59,10,3,95,0
11486,52,Idaho,family premium,annual,annual,debit,some,7/14/2013,28.48076725,3.805827759,0.75,404,279,48,63,8,2,1,0
11487,19,California,basic,annual,annual,debit,some,11/19/2019,30.86306882,0.5633374266,0.58,389,219,48,95,14,5,138,0
11488,20,South Carolina,student,monthly,monthly,credit,none,2/20/2014,27.48167006,2.641669591,0.23,469,287,51,115,18,18,212,0
11489,20,West Virginia,premium,annual,monthly,debit,some,7/12/2014,26.31604503,0.5914965606,0.79,398,337,44,93,18,18,243,0
11490,80,Utah,basic,annual,annual,venmo,none,6/2/2019,12.69936085,0.8885340408,0.37,154,90,18,38,6,6,47,0
11491,36,Washington,basic,monthly,annual,debit,few,1/2/2022,26.20906148,3.712854651,0.42,315,238,42,73,14,5,22,1
11492,62,South Carolina,premium,annual,monthly,credit,some,1/25/2013,15.00657456,1.597607114,0.21,214,121,23,68,20,7,221,1
11493,55,North Dakota,premium,monthly,monthly,credit,few,3/28/2017,11.72618075,0.602135777,0.72,157,140,24,60,16,8,73,0
11494,63,Wisconsin,family premium,annual,monthly,debit,few,1/11/2017,15.51722431,1.246505535,0.49,208,128,31,42,14,14,2,1
11495,33,Idaho,family premium,monthly,annual,credit,many,2/9/2017,27.07338547,0.5936903126,0.19,473,347,56,74,6,2,2,0
11496,66,Wisconsin,basic,monthly,monthly,venmo,few,9/13/2016,11.84099968,2.084942909,0.66,165,107,24,57,14,5,94,0
11497,82,Montana,family premium,annual,annual,credit,few,3/25/2016,11.69184296,1.037430448,0.27,184,97,20,28,9,9,2,0
11498,40,South Carolina,basic,annual,annual,credit,few,12/7/2016,1.233973521,0.3601972494,0.50,20,13,2,87,20,5,94,0
11499,57,Wisconsin,family premium,annual,monthly,debit,many,6/8/2016,30.37982782,4.976460243,0.28,548,408,57,49,12,4,2,0
11500,62,New York,basic,annual,annual,credit,few,12/24/2017,7.509627582,0.3951219606,0.45,138,83,17,49,10,5,58,1
11501,30,Idaho,basic,annual,annual,credit,few,5/12/2016,2.479217012,0.393332069,0.44,37,37,7,88,6,2,77,0
11502,26,Wisconsin,student,monthly,monthly,credit,none,7/24/2019,9.196777849,1.676008273,0.18,151,86,22,83,14,14,147,1
11503,20,California,student,annual,monthly,venmo,some,4/15/2019,16.60766672,0.04822012381,0.36,280,179,38,84,14,14,103,0
11504,31,Alabama,premium,monthly,monthly,venmo,none,5/3/2018,4.709200373,0.4557773584,0.28,89,59,12,93,11,3,139,0
11505,47,Washington,family premium,annual,annual,credit,few,4/2/2019,4.899026132,0.8780471515,0.24,67,66,11,72,12,12,0,0
11506,77,Wisconsin,family premium,annual,annual,debit,few,12/19/2016,6.226329256,0.8773176274,0.60,91,77,11,32,11,4,2,1
11507,32,Virginia,premium,monthly,annual,credit,none,5/20/2015,17.35223844,2.638130322,0.15,333,200,37,98,11,3,108,0
11508,33,Washington,basic,annual,annual,credit,none,8/11/2018,0.5752180314,0.4036681212,0.38,8,5,3,76,12,12,49,0
11509,24,New Jersey,student,monthly,monthly,debit,many,1/22/2018,20.68292449,0.1303927579,0.12,318,173,42,83,14,14,65,1
11510,58,North Carolina,family premium,annual,annual,venmo,few,1/19/2019,14.65102682,2.762791487,0.06,261,183,35,45,18,9,0,0
11511,86,Alabama,basic,annual,monthly,venmo,many,3/22/2015,9.022039855,2.011245845,0.83,148,92,24,42,9,9,70,0
11512,53,Alabama,basic,annual,annual,venmo,few,7/1/2020,25.81661722,1.9274022,0.24,311,227,40,61,9,3,32,0
11513,84,Utah,basic,annual,annual,credit,some,3/1/2013,10.91244192,1.337463772,0.09,147,99,18,30,4,1,163,0
11514,86,Virginia,family premium,monthly,annual,credit,few,2/6/2016,9.281407714,1.776648571,0.90,170,126,19,26,10,3,2,0
11515,31,South Carolina,student,monthly,monthly,venmo,few,4/26/2016,20.31689789,2.347603014,0.01,337,260,37,98,21,7,83,1
11516,70,West Virginia,family premium,annual,annual,credit,many,11/12/2016,30.67546234,1.180812576,0.44,477,242,48,52,20,20,2,0
11517,63,Georgia,family premium,annual,annual,venmo,few,4/17/2013,3.770011041,0.2571396478,0.34,73,37,13,56,11,11,0,0
11518,38,Georgia,basic,annual,annual,venmo,many,11/18/2020,13.90685606,2.504706401,0.35,200,139,26,75,9,5,71,0
11519,81,North Dakota,basic,annual,annual,credit,none,8/29/2016,27.38173711,2.563072509,0.37,415,244,46,38,18,5,311,0
11520,20,Wisconsin,basic,annual,annual,venmo,few,1/23/2018,11.91868006,1.064868532,0.17,180,170,24,84,14,14,260,0
11521,19,North Carolina,basic,annual,annual,venmo,some,11/4/2019,11.13160809,0.3992100508,0.06,182,104,22,88,18,18,98,0
11522,54,Alabama,basic,monthly,annual,credit,none,1/4/2014,24.146621,1.491728932,0.73,379,259,47,74,9,9,124,0
11523,53,North Carolina,basic,annual,annual,debit,many,1/18/2015,2.780476677,0.7685220111,0.27,39,36,5,71,21,7,154,0
11524,81,South Carolina,basic,annual,annual,venmo,none,10/25/2021,24.31886847,1.660444245,0.28,453,241,50,32,19,6,42,0
11525,77,Montana,family premium,annual,annual,credit,none,7/20/2019,1.770538812,0.1890737743,0.19,23,14,9,48,9,5,0,0
11526,45,Washington,basic,annual,annual,debit,none,9/10/2014,14.7371748,1.697561236,0.41,264,165,30,74,15,5,274,1
11527,41,Vermont,basic,annual,annual,venmo,none,12/31/2020,22.68458808,0.8944921312,0.28,368,333,46,80,9,5,55,0
11528,33,North Dakota,student,monthly,monthly,debit,some,5/30/2015,23.33121231,3.174704979,0.06,357,197,36,87,15,15,298,0
11529,62,Nebrasksa,family premium,monthly,annual,credit,many,8/18/2014,19.19190065,0.4287942423,0.29,306,196,37,51,11,3,0,0
11530,86,Idaho,family premium,annual,annual,venmo,many,2/15/2018,3.58794288,0.6863440501,0.57,46,37,12,28,7,2,2,0
11531,41,Alabama,family premium,annual,annual,venmo,few,11/11/2014,27.92084448,1.931347863,0.85,417,338,49,67,8,8,1,0
11532,47,New Jersey,family premium,annual,annual,credit,some,11/9/2016,21.92353532,0.9597328877,0.40,341,242,44,60,15,4,2,1
11533,32,North Dakota,premium,annual,monthly,debit,many,8/5/2017,27.3672524,0.9967370885,0.50,381,323,46,72,18,6,277,0
11534,82,Utah,basic,annual,annual,credit,many,1/22/2015,15.18743639,1.612998475,0.70,290,166,32,42,6,6,116,0
11535,80,Vermont,basic,annual,annual,venmo,none,12/5/2016,5.772793489,0.5755389496,0.06,114,109,15,30,11,3,274,0
11536,67,Utah,premium,annual,annual,debit,many,5/28/2017,29.76652105,1.492179894,0.31,435,415,52,50,5,1,98,0
11537,41,Wisconsin,family premium,monthly,annual,credit,many,2/11/2013,13.88902274,1.274075871,0.04,199,162,25,94,12,3,2,0
11538,59,Georgia,premium,monthly,monthly,venmo,some,7/15/2013,24.19181905,3.765154207,0.28,407,293,41,59,10,3,104,0
11539,85,Florida,family premium,annual,annual,venmo,few,3/21/2021,12.68048426,1.664557702,0.44,191,118,25,25,8,2,1,0
11540,78,New Jersey,family premium,annual,annual,credit,many,12/31/2018,12.24113347,1.826714166,0.88,162,95,21,48,15,4,2,0
11541,63,Wisconsin,premium,monthly,monthly,debit,none,11/10/2013,18.31418861,2.732629199,0.29,273,207,35,72,11,3,115,0
11542,69,Nebrasksa,basic,annual,monthly,credit,many,11/20/2021,0.2779393022,0.1330755561,0.01,4,4,10,52,12,3,30,0
11543,27,Maine,family premium,annual,annual,venmo,some,6/30/2021,26.23298007,0.2228581083,0.33,476,436,53,72,7,4,0,1
11544,52,Wisconsin,premium,monthly,monthly,venmo,none,3/13/2018,13.97026838,0.8698785391,0.60,183,127,18,75,14,4,98,0
11545,45,Wisconsin,family premium,annual,annual,credit,none,4/12/2018,26.71675501,1.399272393,0.81,425,282,44,78,11,11,0,0
11546,48,Georgia,premium,monthly,monthly,credit,many,4/25/2015,3.592858898,0.6986247294,0.43,54,27,7,80,9,2,172,0
11547,24,Montana,basic,monthly,annual,venmo,many,3/18/2016,1.098188001,0.09787970584,0.31,15,14,9,94,11,11,126,0
11548,63,Vermont,basic,annual,annual,credit,few,10/3/2021,9.831667146,1.026034377,0.03,126,75,13,40,9,3,52,0
11549,83,North Carolina,family premium,annual,annual,debit,many,3/2/2020,25.71856726,0.9273196608,0.97,486,331,52,27,18,6,0,0
11550,65,Florida,premium,monthly,annual,debit,many,3/23/2014,17.38190955,2.620964134,0.13,229,126,31,46,10,3,85,0
11551,63,North Carolina,student,annual,monthly,debit,few,9/14/2020,23.78453671,2.648752611,0.44,347,206,40,41,19,19,33,1
11552,84,California,family premium,annual,annual,venmo,few,2/21/2013,26.6591239,1.362014269,0.08,481,353,51,45,15,8,0,0
11553,41,New York,basic,annual,monthly,credit,none,10/19/2017,26.51798702,0.8736603579,0.28,363,256,39,66,9,9,71,0
11554,19,Florida,student,monthly,annual,debit,some,5/20/2021,11.62730838,0.9031574789,0.77,149,133,22,94,10,10,48,1
11555,69,Florida,family premium,annual,annual,credit,some,9/22/2018,27.37903344,2.584955129,0.30,413,324,41,48,9,9,0,0
11556,77,West Virginia,basic,annual,annual,credit,some,10/26/2016,17.08901739,1.272770525,0.28,276,158,31,31,19,10,68,0
11557,43,Wisconsin,family premium,annual,annual,venmo,none,7/21/2018,11.68596334,0.6241611606,0.37,199,113,28,82,13,4,2,0
11558,54,Nebrasksa,basic,annual,annual,credit,some,6/2/2020,22.77936404,0.856220579,0.15,307,291,36,61,11,4,38,0
11559,36,Utah,family premium,annual,annual,debit,some,8/19/2016,26.65623195,1.047839331,0.82,459,236,48,72,3,2,2,0
11560,31,Florida,basic,annual,annual,debit,some,10/1/2015,2.25919875,0.131743965,0.24,30,19,3,81,8,4,133,1
11561,37,Wisconsin,basic,annual,annual,credit,none,9/29/2013,22.74902999,2.640563908,0.40,275,173,33,91,12,4,131,0
11562,23,Vermont,family premium,annual,annual,debit,some,2/7/2015,9.912304116,1.560747543,0.16,142,89,20,91,9,9,2,0
11563,22,California,basic,annual,monthly,credit,few,3/17/2019,5.202642091,0.6383889301,0.16,78,54,18,90,12,6,44,0
11564,47,Florida,basic,annual,annual,credit,none,5/3/2018,19.31726658,2.361865116,0.44,252,173,33,60,8,2,250,0
11565,52,Alabama,family premium,annual,annual,debit,none,9/27/2017,5.828760317,0.7538581382,0.40,98,54,12,75,11,3,2,0
11566,58,Idaho,basic,annual,annual,venmo,many,11/23/2017,7.886755488,1.307539108,0.08,117,72,22,55,8,3,62,0
11567,26,Alabama,basic,annual,annual,credit,few,3/15/2021,2.451112644,1.20678818,0.22,37,19,11,88,11,3,31,0
11568,69,Virginia,premium,monthly,annual,credit,few,4/13/2018,17.94526047,0.59008649,0.62,258,213,35,35,11,4,61,0
11569,32,North Carolina,student,monthly,monthly,debit,some,6/1/2014,7.857210836,0.9104268971,0.04,107,107,18,97,20,7,116,0
11570,55,Virginia,family premium,annual,annual,credit,many,8/13/2013,6.350908826,0.9614803024,0.26,81,60,13,73,11,11,1,0
11571,80,South Carolina,basic,monthly,annual,debit,some,3/9/2018,12.76971858,0.5423185057,0.11,173,124,19,28,19,19,69,0
11572,33,Idaho,family premium,annual,annual,venmo,few,9/25/2015,6.357804129,0.5138368482,0.23,98,96,19,95,7,2,1,0
11573,42,North Dakota,premium,monthly,monthly,venmo,many,1/30/2018,15.13788486,0.653731783,0.41,289,196,38,61,16,5,108,0
11574,26,Maine,family premium,annual,monthly,venmo,some,3/26/2020,11.66239832,0.0486270627,0.04,141,133,15,93,6,2,0,1
11575,18,Washington,student,annual,monthly,debit,many,8/24/2021,2.999683859,0.9895683292,0.09,38,29,9,97,15,8,25,1
11576,60,Montana,family premium,annual,annual,venmo,some,5/1/2019,2.480729536,0.9929966513,0.94,30,20,5,44,8,4,0,0
11577,60,Vermont,family premium,annual,monthly,debit,none,9/10/2020,14.27174738,2.065270047,0.51,177,151,20,53,8,2,2,1
11578,80,New Jersey,family premium,annual,annual,debit,some,7/12/2014,16.06292804,1.579544451,0.10,205,162,31,38,15,5,2,0
11579,57,North Dakota,family premium,annual,annual,credit,few,9/23/2016,5.086871248,0.7236759435,0.17,68,44,12,49,17,4,0,0
11580,67,Nebrasksa,premium,monthly,annual,credit,few,10/7/2020,5.267213396,1.318293856,0.17,105,93,12,44,13,4,34,0
11581,41,New Jersey,family premium,annual,annual,venmo,few,4/28/2014,21.71782257,2.293458341,0.11,380,248,42,91,12,4,0,1
11582,76,Georgia,basic,annual,annual,venmo,few,3/18/2018,11.68767609,2.045995172,0.20,207,195,27,31,9,5,182,0
11583,58,California,premium,monthly,monthly,credit,many,11/23/2017,1.701370127,0.8559497593,0.99,21,11,10,53,13,13,54,0
11584,45,North Dakota,family premium,annual,annual,credit,some,11/27/2015,26.35845683,2.317106184,0.83,475,437,57,75,18,5,0,0
11585,81,Georgia,basic,annual,annual,venmo,few,3/28/2014,8.507904884,1.877003104,0.11,105,85,11,38,11,6,82,0
11586,55,Idaho,family premium,annual,annual,venmo,some,1/1/2015,17.24150788,1.185916745,0.48,283,166,30,78,6,2,2,0
11587,49,Wisconsin,family premium,annual,annual,venmo,some,3/17/2019,30.98971387,2.619973843,0.09,567,364,66,76,14,4,2,0
11588,37,North Carolina,family premium,annual,annual,debit,few,9/8/2020,20.54594,2.355433689,0.31,263,167,33,77,21,11,1,0
11589,66,Maine,family premium,annual,monthly,credit,many,10/24/2021,8.884915261,0.9212562902,0.33,158,126,17,53,7,2,1,0
11590,24,Wisconsin,student,monthly,monthly,debit,some,5/25/2018,11.42402982,0.9261351349,0.31,215,188,23,92,14,14,95,0
11591,77,West Virginia,family premium,annual,annual,debit,many,6/28/2015,23.85425776,0.2362895409,0.42,436,241,45,50,17,6,0,0
11592,59,Alabama,basic,annual,annual,credit,many,12/22/2014,22.74228249,2.339136191,0.07,364,345,42,57,9,5,81,1
11593,58,Washington,premium,monthly,monthly,debit,none,12/26/2020,10.88443369,0.165637488,0.47,133,95,20,46,12,4,28,1
11594,52,South Carolina,premium,monthly,annual,venmo,some,1/16/2015,5.435514325,1.267392935,0.05,69,50,10,58,19,10,337,1
11595,48,Vermont,family premium,annual,annual,venmo,some,9/20/2019,21.4042488,2.302404504,0.37,274,231,36,55,11,3,0,0
11596,50,Alabama,basic,monthly,annual,credit,few,10/25/2016,30.41774114,4.83116652,0.41,591,391,65,57,8,3,73,0
11597,38,Wisconsin,family premium,annual,annual,venmo,few,9/22/2013,13.12893915,0.745665705,0.78,220,213,30,89,13,7,2,0
11598,61,Montana,premium,monthly,monthly,credit,none,9/26/2014,5.145727967,0.9517324337,0.22,78,48,10,63,10,5,80,0
11599,50,Virginia,premium,annual,monthly,debit,some,11/28/2014,11.47311868,2.029950435,0.83,163,110,23,70,9,3,235,0
11600,68,California,premium,monthly,annual,debit,some,4/8/2021,4.709376046,1.048995895,0.22,84,47,8,35,12,6,33,0
11601,19,North Carolina,student,monthly,annual,debit,some,6/19/2015,28.35428837,3.773817217,0.58,347,207,45,104,19,6,67,0
11602,86,New Jersey,family premium,annual,annual,debit,some,6/3/2019,14.7576935,1.317030173,1.00,178,94,26,27,12,6,2,0
11603,21,North Dakota,student,annual,annual,debit,none,11/1/2018,20.3465312,1.853589339,0.12,327,247,41,94,18,9,42,0
11604,72,West Virginia,family premium,annual,annual,venmo,none,10/22/2019,5.659916473,0.3075221898,0.54,70,49,16,32,17,17,1,0
11605,23,Nebrasksa,student,monthly,monthly,debit,none,12/24/2014,24.43796463,4.059801052,0.97,443,303,48,104,14,7,83,0
11606,19,New Jersey,basic,annual,annual,debit,many,8/2/2013,16.04841734,0.05649533116,0.11,242,134,26,106,12,6,132,0
11607,43,North Dakota,family premium,monthly,annual,venmo,some,3/19/2013,9.095715245,1.598289098,0.15,177,108,21,84,15,4,0,0
11608,62,Florida,family premium,monthly,annual,venmo,none,3/31/2015,28.29335769,0.3745029703,0.04,360,282,37,56,8,8,1,0
11609,48,Alabama,family premium,annual,annual,debit,none,8/18/2017,8.948627843,1.278026321,0.18,140,138,15,78,9,9,1,0
11610,58,South Carolina,family premium,monthly,annual,venmo,few,6/13/2018,6.518613447,1.522390152,0.07,117,65,15,66,18,9,2,0
11611,81,Nebrasksa,student,annual,monthly,debit,few,4/1/2019,25.16061466,0.3192518148,0.23,381,271,38,29,13,7,60,1
11612,62,Alabama,premium,annual,annual,credit,many,3/4/2021,24.48431995,3.468941773,0.01,400,351,50,43,9,2,27,0
11613,59,New York,family premium,annual,annual,credit,few,10/24/2016,26.48649707,1.798053943,0.18,498,266,57,64,10,3,1,0
11614,24,Georgia,premium,annual,annual,debit,some,1/17/2016,13.03345537,0.3887763609,0.11,160,149,17,92,8,4,101,0
11615,36,North Dakota,family premium,annual,annual,debit,some,12/2/2017,11.07738644,1.032547088,0.97,183,142,26,67,17,9,1,0
11616,35,Florida,family premium,annual,monthly,credit,some,6/17/2019,25.82820095,4.078287537,0.39,343,267,34,88,10,5,1,0
11617,42,South Carolina,student,monthly,annual,debit,some,7/9/2015,20.33409694,0.429134515,0.76,341,298,34,75,18,6,91,0
11618,67,Florida,basic,annual,annual,debit,few,5/11/2021,17.78638694,1.515519503,0.31,251,230,33,43,11,3,27,1
11619,25,Wisconsin,premium,monthly,annual,venmo,many,1/12/2015,11.49477796,0.6134190072,0.26,217,162,32,87,13,3,337,0
11620,72,Utah,basic,annual,annual,credit,few,9/4/2017,22.96915308,3.570407393,0.97,426,318,50,48,4,1,91,0
11621,37,Nebrasksa,basic,annual,annual,debit,few,1/25/2017,15.18689894,0.1961094757,0.69,227,123,23,84,11,3,71,0
11622,78,Alabama,basic,annual,monthly,debit,none,9/25/2018,24.6680237,3.365948363,0.33,308,155,35,31,10,3,57,0
11623,49,West Virginia,family premium,annual,annual,credit,many,6/11/2020,16.8739153,1.001550188,0.74,234,133,31,70,18,5,1,0
11624,58,South Carolina,basic,annual,annual,credit,few,4/3/2016,6.092916478,0.1589464217,0.61,82,52,9,68,19,6,172,0
11625,62,North Carolina,family premium,annual,annual,credit,few,3/11/2015,0.983389101,0.8529648812,0.97,12,7,11,55,18,18,2,0
11626,30,South Carolina,basic,annual,annual,venmo,some,7/22/2017,12.37217563,0.9440008061,0.03,230,154,24,88,18,6,66,0
11627,28,Montana,basic,annual,annual,debit,few,11/19/2018,16.51603312,3.133321634,0.08,288,260,38,78,9,9,50,0
11628,24,Virginia,basic,annual,annual,debit,few,6/9/2021,8.541539404,0.8212462708,0.79,119,75,14,85,10,5,98,1
11629,37,New York,family premium,monthly,annual,debit,few,12/8/2018,4.104093157,0.3856721007,0.18,78,54,18,64,12,6,0,0
11630,28,South Carolina,premium,annual,annual,venmo,many,5/29/2014,2.821022887,0.6345914133,0.41,44,23,6,103,20,20,74,0
11631,43,Wisconsin,family premium,annual,annual,debit,none,10/27/2015,1.812677753,0.1349040678,0.02,25,17,8,67,14,4,0,0
11632,58,Montana,premium,annual,annual,credit,none,6/9/2020,0.7570170804,0.4643652558,0.95,11,8,2,59,10,10,43,0
11633,79,Virginia,basic,annual,annual,debit,few,1/20/2020,9.459090429,1.641834509,1.00,131,83,23,28,12,4,42,1
11634,60,Vermont,basic,annual,annual,credit,few,1/28/2017,26.74147551,2.017697583,0.30,454,234,52,48,11,4,296,0
11635,80,California,family premium,annual,annual,debit,some,11/27/2018,15.86291478,0.6859754434,0.58,224,167,29,42,13,4,1,0
11636,63,Utah,premium,monthly,annual,credit,few,5/13/2018,30.01088016,0.9577876584,0.51,431,242,46,42,3,2,55,1
11637,43,Nebrasksa,basic,annual,annual,credit,none,11/18/2014,6.233547789,0.8529884107,0.17,120,98,12,66,13,3,139,0
11638,46,Montana,premium,monthly,annual,credit,few,9/5/2021,16.47474851,1.790046454,0.31,321,174,36,56,10,3,26,0
11639,64,Washington,family premium,annual,annual,credit,some,7/21/2020,11.85207227,1.748911558,0.37,186,169,23,48,13,4,2,0
11640,59,New York,premium,annual,monthly,venmo,few,7/24/2019,7.62676418,1.407535003,0.81,124,92,19,61,11,3,45,0
11641,67,Utah,premium,annual,annual,debit,few,7/5/2017,13.31080485,1.426254074,0.21,174,115,17,50,4,4,234,0
11642,25,North Dakota,basic,annual,annual,debit,some,7/22/2013,21.35118352,1.741344852,0.09,296,262,30,89,16,16,88,0
